Rank,Release Group,Worldwide,Domestic,Foreign,filename,Year,Domestic %,Foreign %
711,Collateral Beauty,88528280,31016021,57512259,movies-2016.csv,2016,0.350351559976089,0.649648440023911
712,This Is 40,88215156,67544505,20670651,movies-2012.csv,2012,0.7656791424820469,0.23432085751795304
713,Dhoom 3,88031955,8031955,80000000,movies-2013.csv,2013,0.09123908471645324,0.9087609152835467
714,Chasing the Dragon,87965942,456854,87509088,movies-2017.csv,2017,0.005193532742478902,0.9948064672575211
715,Tiger Zinda Hai,87320000,5560921,81759079,movies-2017.csv,2017,0.06368439074667888,0.9363156092533211
716,Pain & Gain,87305549,49875291,37430258,movies-2013.csv,2013,0.5712728637672274,0.42872713623277253
717,Sultan,87280000,6200000,81080000,movies-2016.csv,2016,0.07103574702108158,0.9289642529789184
718,A Million Ways to Die in the West,87189756,43139300,44050456,movies-2014.csv,2014,0.49477486781818725,0.5052251321818128
719,The Thieves,87126367,685839,86440528,movies-2012.csv,2012,0.007871773191231536,0.9921282268087684
720,About Time,87100449,15322921,71777528,movies-2013.csv,2013,0.17592241114623874,0.8240775888537613
721,Snowpiercer,86758912,4563650,82195262,movies-2013.csv,2013,0.052601512568530136,0.9473984874314698
722,The Lincoln Lawyer,86752352,58009200,28743152,movies-2011.csv,2011,0.6686758187259292,0.3313241812740708
723,Robin Hood,86489031,30824628,55664403,movies-2018.csv,2018,0.35639927564918605,0.643600724350814
724,A Taxi Driver,86252940,1527829,84725111,movies-2017.csv,2017,0.01771335562590678,0.9822866443740932
725,War Dogs,86234523,43034523,43200000,movies-2016.csv,2016,0.4990405408747956,0.5009594591252045
726,Step Up All In,86165646,14904384,71261262,movies-2014.csv,2014,0.1729736233858213,0.8270263766141787
727,Hall Pass,86157237,45060734,41096503,movies-2011.csv,2011,0.523005792305062,0.47699420769493805
728,I Can Only Imagine,86086881,83482352,2604529,movies-2018.csv,2018,0.9697453436604353,0.030254656339564676
729,John Wick,86013056,43037835,42975221,movies-2014.csv,2014,0.5003639796265348,0.49963602037346516
730,The Second Best Exotic Marigold Hotel,85978266,33078266,52900000,movies-2015.csv,2015,0.38472822887588826,0.6152717711241118
731,Spy Kids 4-D: All the Time in the World,85564310,38538188,47026122,movies-2011.csv,2011,0.45040026618574963,0.5495997338142503
732,Paper Towns,85512300,32000304,53511996,movies-2015.csv,2015,0.37421872642882953,0.6257812735711704
733,The Possession,85446075,49130154,36315921,movies-2012.csv,2012,0.5749843278348362,0.42501567216516384
734,Nerve,85251425,38583626,46667799,movies-2016.csv,2016,0.4525862881470896,0.5474137118529103
735,J. Edgar,84920539,37306030,47614509,movies-2011.csv,2011,0.4393051485459837,0.5606948514540163
736,Going in Style,84918541,45018541,39900000,movies-2017.csv,2017,0.5301379471416025,0.46986205285839755
737,Sicario,84872444,46889293,37983151,movies-2015.csv,2015,0.5524678068655593,0.44753219313444065
738,Carrie,84790678,35266619,49524059,movies-2013.csv,2013,0.41592566343201076,0.5840743365679892
739,The Judge,84419388,47119388,37300000,movies-2014.csv,2014,0.5581583699706517,0.44184163002934823
740,What to Expect When You're Expecting,84384002,41152203,43231799,movies-2012.csv,2012,0.4876777828100639,0.5123222171899361
741,Leap!,84197417,2844490,81352927,movies-2016.csv,2016,0.0337835779451524,0.9662164220548476
742,Finding Mr. Right,84112033,6945,84105088,movies-2013.csv,2013,8.256844772733052e-05,0.9999174315522726
743,Mortal Engines,83672673,15951040,67721633,movies-2018.csv,2018,0.19063619492591088,0.8093638050740891
744,Rings,83080890,27793018,55287872,movies-2017.csv,2017,0.33452961324800445,0.6654703867519955
745,Savages,82966152,47382068,35584084,movies-2012.csv,2012,0.5711011883496778,0.4288988116503222
746,Once Upon A Time,82886178,485728,82400450,movies-2017.csv,2017,0.005860180933906736,0.9941398190660933
747,"Big Mommas: Like Father, Like Son",82686066,37915414,44770652,movies-2011.csv,2011,0.4585465947793429,0.5414534052206571
748,Sinister,82515113,48086903,34428210,movies-2012.csv,2012,0.5827647960683275,0.4172352039316725
749,Act of Valor,82497035,70012847,12484188,movies-2012.csv,2012,0.8486710704208945,0.1513289295791055
750,Hitman: Agent 47,82347656,22467450,59880206,movies-2015.csv,2015,0.2728365455842483,0.7271634544157517
751,Abduction,82087155,28087155,54000000,movies-2011.csv,2011,0.34216260753585626,0.6578373924641437
752,Ouija: Origin of Evil,81705746,35144505,46561241,movies-2016.csv,2016,0.43013504827432825,0.5698649517256718
753,One Piece: Stampede,81562741,1298528,80264213,movies-2019.csv,2019,0.01592060276640286,0.9840793972335972
754,Frankenweenie,81491068,35291068,46200000,movies-2012.csv,2012,0.43306670124877983,0.5669332987512202
755,Tinker Tailor Soldier Spy,81244605,24149393,57095212,movies-2011.csv,2011,0.297243035399089,0.7027569646009111
756,Underworld: Blood Wars,81093313,30353973,50739340,movies-2016.csv,2016,0.37430919858953104,0.625690801410469
757,A Dog's Way Home,80708134,42004346,38703788,movies-2019.csv,2019,0.5204474929379485,0.4795525070620515
758,Go Away Mr. Tumor,80606893,286639,80320254,movies-2015.csv,2015,0.0035560110225312867,0.9964439889774687
759,Den of Thieves,80509622,44947622,35562000,movies-2018.csv,2018,0.5582888216764947,0.44171117832350526
760,Muppets Most Wanted,80383113,51183113,29200000,movies-2014.csv,2014,0.6367396221641727,0.36326037783582726
761,Hereditary,80200936,44069456,36131480,movies-2018.csv,2018,0.5494880508626483,0.4505119491373517
762,The Wedding Ringer,79799880,64460211,15339669,movies-2015.csv,2015,0.8077732823658381,0.19222671763416185
763,The Grey,79781695,51580236,28201459,movies-2012.csv,2012,0.6465171741462751,0.353482825853725
764,Manchester by the Sea,78988148,47695371,31292777,movies-2016.csv,2016,0.603829463124012,0.396170536875988
765,Lady Bird,78965611,48958273,30007338,movies-2017.csv,2017,0.6199948608008617,0.3800051391991382
766,Paranormal Activity: The Ghost Dimension,78903124,18300124,60603000,movies-2015.csv,2015,0.2319315519116835,0.7680684480883165
767,The Boss,78844582,63285885,15558697,movies-2016.csv,2016,0.8026662504216207,0.1973337495783794
768,The Attorney,78547586,557236,77990350,movies-2013.csv,2013,0.007094247301247424,0.9929057526987526
769,The Family,78418811,36918811,41500000,movies-2013.csv,2013,0.47079024189744473,0.5292097581025552
770,Scary Movie V,78378744,32015787,46362957,movies-2013.csv,2013,0.4084753769465864,0.5915246230534136
771,R.I.P.D.,78324220,33618855,44705365,movies-2013.csv,2013,0.4292268087700075,0.5707731912299925
772,Priest,78309505,29137000,49172505,movies-2011.csv,2011,0.37207488414082046,0.6279251158591795
773,If I Stay,78274843,50474843,27800000,movies-2014.csv,2014,0.6448411911857811,0.3551588088142189
774,Tag,78130625,54730625,23400000,movies-2018.csv,2018,0.7005015638874001,0.2994984361125999
775,Shin Godzilla,77947607,1918403,76029204,movies-2016.csv,2016,0.024611441888139043,0.975388558111861
776,Tiny Times,77717014,23462,77693552,movies-2013.csv,2013,0.0003018901369525082,0.9996981098630475
777,Diary of a Wimpy Kid: Dog Days,77229695,49008662,28221033,movies-2012.csv,2012,0.6345831354118386,0.3654168645881613
778,Mike and Dave Need Wedding Dates,77068246,46009673,31058573,movies-2016.csv,2016,0.596999093504736,0.40300090649526393
779,Drive,76976666,35061555,41915111,movies-2011.csv,2011,0.45548289919441304,0.544517100805587
780,"I, Frankenstein",76801179,19075290,57725889,movies-2014.csv,2014,0.248372358971208,0.751627641028792
781,Sanju,76693052,7909317,68783735,movies-2018.csv,2018,0.10312951165380665,0.8968704883461933
782,The Book Thief,76586316,21488481,55097835,movies-2013.csv,2013,0.28057859578987976,0.7194214042101202
783,Cold Pursuit,76419755,32138862,44280893,movies-2019.csv,2019,0.42055698817668286,0.5794430118233171
784,The Ides of March,76338111,40962534,35375577,movies-2011.csv,2011,0.5365934978401549,0.4634065021598452
785,Kubo and the Two Strings,76249438,48023088,28226350,movies-2016.csv,2016,0.6298156322148892,0.37018436778511077
786,The Mechanic,76130093,29121498,47008595,movies-2011.csv,2011,0.38252282182290254,0.6174771781770975
787,Vice,76073488,47836282,28237206,movies-2018.csv,2018,0.6288167304751426,0.3711832695248573
788,Widows,75984700,42402632,33582068,movies-2018.csv,2018,0.5580417110286676,0.4419582889713324
789,Sicario: Day of the Soldado,75837743,50072235,25765508,movies-2018.csv,2018,0.6602548153364743,0.33974518466352566
790,A Dog's Journey,75727748,22782371,52945377,movies-2019.csv,2019,0.30084574811335996,0.69915425188664
791,Bajrangi Bhaijaan,75547184,8178001,67369183,movies-2015.csv,2015,0.10825024265629808,0.8917497573437019
792,Searching,75462037,26020957,49441080,movies-2018.csv,2018,0.3448218208050758,0.6551781791949242
793,The Change-Up,75450437,37081475,38368962,movies-2011.csv,2011,0.49146799507602584,0.5085320049239741
794,The Spy Who Dumped Me,75320680,33562069,41758611,movies-2018.csv,2018,0.4455890334500432,0.5544109665499568
795,Larry Crowne,75055070,35608245,39446825,movies-2011.csv,2011,0.47442824315532584,0.5255717568446742
796,Tyler Perry's Boo! A Madea Halloween,74827344,73206343,1621001,movies-2016.csv,2016,0.9783367828744529,0.021663217125547047
797,A Madea Family Funeral,74747725,73257045,1490680,movies-2019.csv,2019,0.9800571856869222,0.019942814313077754
798,Crimson Peak,74679822,31090320,43589502,movies-2014.csv,2014,0.4163148648104705,0.5836851351895295
799,Escape from Planet Earth,74597643,57012977,17584666,movies-2013.csv,2013,0.7642731687916735,0.23572683120832652
800,August: Osage County,74188937,37738810,36450127,movies-2013.csv,2013,0.5086851426379111,0.4913148573620889
801,Miracles from Heaven,73983003,61705123,12277880,movies-2016.csv,2016,0.8340445845378837,0.16595541546211634
802,Cats,73834284,27166770,46667514,movies-2019.csv,2019,0.3679424859053282,0.6320575140946718
803,Charlie's Angels,73279888,17803077,55476811,movies-2019.csv,2019,0.24294629107511737,0.7570537089248827
804,War Room,73267874,67790117,5477757,movies-2015.csv,2015,0.9252365777666758,0.07476342223332426
805,To Rome With Love,73244881,16685867,56559014,movies-2012.csv,2012,0.22780932636097806,0.7721906736390219
806,Here Comes the Boom,73100172,45290318,27809854,movies-2012.csv,2012,0.6195651359069305,0.3804348640930694
807,The Best Man Holiday,72835710,70525195,2310515,movies-2013.csv,2013,0.9682777170703766,0.0317222829296234
808,The Transporter Refueled,72629670,16029670,56600000,movies-2015.csv,2015,0.22070415575342694,0.779295844246573
809,Diary of a Wimpy Kid: Rodrick Rules,72526996,52698535,19828461,movies-2011.csv,2011,0.7266057868989914,0.27339421310100864
810,Doctor Sleep,72381712,31581712,40800000,movies-2019.csv,2019,0.4363217051290525,0.5636782948709476
811,Second Act,72282227,39282227,33000000,movies-2018.csv,2018,0.5434562357908536,0.45654376420914644
812,What Men Want,72216294,54611903,17604391,movies-2019.csv,2019,0.7562268841987377,0.24377311580126224
813,Run All Night,71561644,26461644,45100000,movies-2015.csv,2015,0.3697741208963841,0.6302258791036159
814,Brick Mansions,71416730,20396829,51019901,movies-2014.csv,2014,0.28560295325759105,0.714397046742409
815,The Counselor,71009334,16973715,54035619,movies-2013.csv,2013,0.23903498376706364,0.7609650162329363
816,Son of God,70829270,59700064,11129206,movies-2014.csv,2014,0.842872784090532,0.15712721590946793
817,I Am Not Madame Bovary,70826207,436798,70389409,movies-2016.csv,2016,0.006167180461887504,0.9938328195381125
818,Spirited Away 2018 Re-release,70186029,1175067,69010962,movies-2018.csv,2018,0.016742178133485795,0.9832578218665142
819,Think Like a Man Too,70181428,65182182,4999246,movies-2014.csv,2014,0.9287668241803231,0.07123317581967696
820,The Cabin in the Woods,69935600,42073277,27862323,movies-2012.csv,2012,0.6016002865493397,0.39839971345066033
821,After,69746452,12138565,57607887,movies-2019.csv,2019,0.17403845861578737,0.8259615413842126
822,The Dilemma,69721966,48475290,21246676,movies-2011.csv,2011,0.6952656785380952,0.3047343214619048
823,Exit,69501772,470699,69031073,movies-2019.csv,2019,0.006772474808268198,0.9932275251917319
824,13 Hours,69411370,52853219,16558151,movies-2015.csv,2015,0.7614490104431018,0.23855098955689824
825,Finding Nemo 2012 3D Release,69328283,41128283,28200000,movies-2012.csv,2012,0.5932396017942634,0.4067603982057366
826,Anna Karenina,68929150,12816367,56112783,movies-2012.csv,2012,0.18593536986891612,0.8140646301310839
827,Running Man,68782475,310978,68471497,movies-2015.csv,2015,0.004521180722269735,0.9954788192777303
828,The Nut Job 2: Nutty by Nature,68743485,28370522,40372963,movies-2017.csv,2017,0.41270124725273966,0.5872987527472603
829,Playing with Fire,68631669,44451847,24179822,movies-2019.csv,2019,0.6476871049136224,0.3523128950863777
830,The Call,68572631,51872378,16700253,movies-2013.csv,2013,0.7564589143444124,0.24354108565558757
831,One Direction: This Is Us,68532898,28873374,39659524,movies-2013.csv,2013,0.4213067715303678,0.5786932284696322
832,Stalingrad,68316452,1013945,67302507,movies-2013.csv,2013,0.014841886109659207,0.9851581138903408
833,The Watch,68267862,35353000,32914862,movies-2012.csv,2012,0.5178571433802922,0.4821428566197078
834,Moonrise Kingdom,68263166,45512466,22750700,movies-2012.csv,2012,0.6667207026407185,0.3332792973592816
835,Shoplifters,67999335,3313513,64685822,movies-2018.csv,2018,0.04872860889007223,0.9512713911099278
836,A Beautiful Day in the Neighborhood,67760877,61704055,6056822,movies-2019.csv,2019,0.9106147637374882,0.08938523626251177
837,Jersey Boys,67647013,47047013,20600000,movies-2014.csv,2014,0.6954780545890474,0.30452194541095257
838,12 Strong,67450815,45819713,21631102,movies-2018.csv,2018,0.6793055502739292,0.32069444972607075
839,American Assassin,67234188,36249674,30984514,movies-2017.csv,2017,0.5391553773208356,0.4608446226791644
840,War,67179155,4654000,62525155,movies-2019.csv,2019,0.06927744178979328,0.9307225582102068
841,The Giver,66980456,45090374,21890082,movies-2014.csv,2014,0.6731870263767687,0.32681297362323125
842,Madea's Witness Protection,66899242,65653242,1246000,movies-2012.csv,2012,0.9813749758181116,0.018625024181888338
843,Mulan,66800000,0,66800000,movies-2020.csv,2020,0.0,1.0
844,Selma,66787908,52076908,14711000,movies-2014.csv,2014,0.779735577284439,0.22026442271556101
845,Victoria & Abdul,66558465,22245070,44313395,movies-2017.csv,2017,0.33421849497280326,0.6657815050271968
846,"Love, Simon",66316289,40826341,25489948,movies-2018.csv,2018,0.615630663531248,0.38436933646875204
847,Mile 22,66308758,36108758,30200000,movies-2018.csv,2018,0.5445548836851989,0.4554451163148011
848,One Piece Film: Gold,66207073,423593,65783480,movies-2016.csv,2016,0.00639800221949096,0.9936019977805091
849,Life of the Party,65859911,53059911,12800000,movies-2018.csv,2018,0.8056480823364611,0.1943519176635389
850,Beijing Love Story,65842375,428318,65414057,movies-2014.csv,2014,0.0065052027664554936,0.9934947972335445
851,The Age of Adaline,65663276,42629776,23033500,movies-2015.csv,2015,0.6492179281460158,0.35078207185398425
852,Moonlight,65336603,27854932,37481671,movies-2016.csv,2016,0.42632966394044086,0.5736703360595592
853,Something Borrowed,65100369,39046489,26053880,movies-2011.csv,2011,0.5997890580312993,0.40021094196870066
854,The Pirates,64858224,415775,64442449,movies-2014.csv,2014,0.006410520892462304,0.9935894791075377
855,God's Not Dead,64667874,60755732,3912142,movies-2014.csv,2014,0.9395040882277961,0.060495911772203925
856,The Darkest Hour,64626786,21443494,43183292,movies-2011.csv,2011,0.3318050506178661,0.6681949493821339
857,Happy Death Day 2U,64600152,28148130,36452022,movies-2019.csv,2019,0.43572854131984085,0.5642714586801592
858,Monster Trucks,64493915,33370166,31123749,movies-2016.csv,2016,0.5174157282900255,0.4825842717099745
859,Capernaum,64417003,1661096,62755907,movies-2018.csv,2018,0.025786607923997954,0.974213392076002
860,Fences,64414761,57682904,6731857,movies-2016.csv,2016,0.8954920130806664,0.10450798691933359
861,Zhongkui: Snow Girl and the Dark Crystal,64325947,165428,64160519,movies-2015.csv,2015,0.002571714956641058,0.9974282850433589
862,Isle of Dogs,64241499,32015231,32226268,movies-2018.csv,2018,0.49835747139088393,0.5016425286091161
863,Thunder and the House of Magic,64197205,4091,64193114,movies-2013.csv,2013,6.372551577595941e-05,0.9999362744842241
864,The Danish Girl,64191523,11114018,53077505,movies-2015.csv,2015,0.1731384064528271,0.8268615935471729
865,The Boy,64188367,35819556,28368811,movies-2015.csv,2015,0.5580381255064488,0.4419618744935511
